player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,primary_position
212519,https://sofifa.com/player/212519/romain-philippoteaux/170002,17.0,2.0,2016-09-20,R. Philippoteaux,Romain Philippoteaux,"RM, LM",73,73,2800000.0,20000.0,28,1988-03-02,170,67,217.0,Lorient,16.0,Ligue 1,1.0,LM,19.0,,2015-02-03,2019.0,18,France,,,,Right,3,3,1,Medium/Medium,Normal (170-),No,,,Technical Dribbler (AI),80.0,69.0,66.0,76.0,44.0,54.0,64,72,43,69,64,76,58,49,63,73,82,78,78,68,88,68,49,71,51,66,42,71,76,69,48,66.0,38,34,39,9,10,12,11,13,,68+1,68+1,68+1,73,72,72,72,73,72+1,72+1,72+1,72+1,68+1,68+1,68+1,72+1,62+1,59+1,59+1,59+1,62+1,59+1,49+1,49+1,49+1,59+1,17+1,RM
212613,https://sofifa.com/player/212613/wesley-said/170002,17.0,2.0,2016-09-20,W. Saïd,Wesley Saïd,"LW, LM",67,79,1300000.0,20000.0,21,1995-04-19,171,65,74.0,Rennes,16.0,Ligue 1,1.0,SUB,11.0,,2013-01-01,2019.0,18,France,,,,Right,2,3,1,Medium/Low,Normal (170-185),No,,,"Beat Offside Trap, Technical Dribbler (AI)",78.0,64.0,58.0,72.0,22.0,45.0,61,68,61,69,60,72,46,29,59,70,76,80,77,62,85,67,53,52,42,55,43,22,66,44,61,52.0,19,15,14,11,9,12,12,14,,66+1,66+1,66+1,67,67,67,67,67,65+1,65+1,65+1,66+1,57+1,57+1,57+1,66+1,47+1,43+1,43+1,43+1,47+1,44+1,35+1,35+1,35+1,44+1,17+1,LW
212618,https://sofifa.com/player/212618/fernando-aristeguieta/170002,17.0,2.0,2016-09-20,F. Aristeguieta,Fernando Luis Aristeguieta de Luca,ST,69,72,1300000.0,15000.0,24,1992-04-09,187,82,71.0,Nantes,16.0,Ligue 1,1.0,SUB,2.0,,2013-01-01,2017.0,61,Venezuela,,,,Right,3,2,1,High/Medium,Normal (185+),No,,,"Beat Offside Trap, Power Header",54.0,69.0,52.0,63.0,40.0,79.0,46,72,83,60,70,61,63,49,49,68,52,55,66,59,51,68,80,78,82,65,72,30,69,46,67,57.0,30,43,40,8,6,8,15,11,,68+1,68+1,68+1,61,63,63,63,61,60+1,60+1,60+1,60+1,58+1,58+1,58+1,60+1,51+1,52+1,52+1,52+1,51+1,50+1,53+1,53+1,53+1,50+1,15+1,ST
212692,https://sofifa.com/player/212692/marcos-paulo-mesquita-lopes/170002,17.0,2.0,2016-09-20,Rony Lopes,Marcos Paulo Mesquita Lopes,"RW, CAM",76,83,7500000.0,40000.0,20,1995-12-28,174,68,65.0,Lille,16.0,Ligue 1,1.0,RW,17.0,AS Monaco,,2017.0,38,Portugal,,,,Left,3,4,1,Medium/Medium,Normal (170-185),No,,,,77.0,67.0,73.0,80.0,30.0,55.0,71,69,38,77,56,81,62,62,72,78,78,77,84,72,77,66,52,66,56,65,39,29,74,76,65,58.0,30,28,27,11,10,12,12,11,,68+1,68+1,68+1,76,74,74,74,76,76+1,76+1,76+1,75+1,70+1,70+1,70+1,75+1,57+1,53+1,53+1,53+1,57+1,52+1,41+1,41+1,41+1,52+1,18+1,RW
212886,https://sofifa.com/player/212886/wylan-cyprien/170002,17.0,2.0,2016-09-20,W. Cyprien,Wylan Cyprien,"CM, CDM, CAM, RM",72,84,3700000.0,15000.0,21,1995-01-28,180,75,72.0,Nice,16.0,Ligue 1,1.0,CM,25.0,,2016-07-27,2021.0,18,France,,,,Right,3,3,1,High/Medium,Normal (170-185),No,,,,78.0,66.0,66.0,76.0,65.0,72.0,44,64,45,76,46,77,62,65,67,75,79,77,79,69,65,77,62,69,78,70,61,69,66,69,47,74.0,63,71,64,8,16,8,11,14,,68+1,68+1,68+1,70,72,72,72,70,72+1,72+1,72+1,70+1,71+1,71+1,71+1,70+1,68+1,70+1,70+1,70+1,68+1,67+1,66+1,66+1,66+1,67+1,18+1,CM
212934,https://sofifa.com/player/212934/abdellah-zoubir/170002,17.0,2.0,2016-09-20,A. Zoubir,Abdellah Zoubir,"CAM, ST",62,69,400000.0,2000.0,24,1991-12-05,180,73,64.0,Lens,17.0,Ligue 1,2.0,RS,11.0,,2016-07-02,2018.0,18,France,,,,Right,4,4,1,Medium/Medium,Lean (170-185),No,,,"Flair, Technical Dribbler (AI)",70.0,57.0,53.0,72.0,35.0,51.0,50,57,48,57,65,76,53,49,54,65,71,70,76,68,63,58,66,47,57,54,37,29,53,47,59,44.0,37,33,31,8,15,15,14,15,,60+1,60+1,60+1,63,62,62,62,63,61+1,61+1,61+1,61+1,55+1,55+1,55+1,61+1,49+1,46+1,46+1,46+1,49+1,47+1,43+1,43+1,43+1,47+1,19+1,CAM
212947,https://sofifa.com/player/212947/jimmy-cabot/170002,17.0,2.0,2016-09-20,J. Cabot,Jimmy Cabot,"LM, RM, ST",73,79,3900000.0,20000.0,22,1994-04-18,164,60,217.0,Lorient,16.0,Ligue 1,1.0,SUB,27.0,,2016-01-30,2020.0,18,France,,,,Right,3,3,1,High/Medium,Normal (170-),No,,#Speedster,,90.0,68.0,61.0,79.0,29.0,49.0,65,73,38,68,54,81,57,50,54,76,90,90,78,65,92,65,63,59,50,66,32,38,69,54,55,63.0,27,23,29,14,12,8,14,14,,68+1,68+1,68+1,74,72,72,72,74,70+1,70+1,70+1,72+1,62+1,62+1,62+1,72+1,56+1,48+1,48+1,48+1,56+1,51+1,40+1,40+1,40+1,51+1,19+1,LM
213021,https://sofifa.com/player/213021/antoine-conte/170002,17.0,2.0,2016-09-20,A. Conte,Antoine Conte,"CB, RB",65,73,675000.0,3000.0,22,1994-01-29,179,72,379.0,Stade de Reims,17.0,Ligue 1,2.0,SUB,28.0,,2014-07-08,2017.0,18,France,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,,,Avoids Using Weaker Foot,63.0,32.0,58.0,58.0,63.0,71.0,59,27,68,66,33,55,52,30,66,63,59,67,63,39,58,49,73,70,70,27,72,55,23,43,39,44.0,57,70,67,12,9,14,13,13,,47+1,47+1,47+1,50,47,47,47,50,50+1,50+1,50+1,54+1,55+1,55+1,55+1,54+1,61+1,62+1,62+1,62+1,61+1,62+1,64+1,64+1,64+1,62+1,15+1,CB
213313,https://sofifa.com/player/213313/remi-walter/170002,17.0,2.0,2016-09-20,R. Walter,Rémi Walter,"CM, CDM",72,81,3200000.0,15000.0,21,1995-04-26,175,72,72.0,Nice,16.0,Ligue 1,1.0,SUB,18.0,,2016-01-18,2020.0,18,France,,,,Left,4,3,1,Medium/Medium,Normal (170-185),No,,,,69.0,60.0,70.0,72.0,64.0,67.0,60,58,45,76,51,68,60,50,71,76,68,70,77,69,75,69,60,74,64,59,65,65,52,76,54,75.0,65,68,62,14,7,12,8,16,,62+1,62+1,62+1,67,67,67,67,67,70+1,70+1,70+1,68+1,71+1,71+1,71+1,68+1,68+1,70+1,70+1,70+1,68+1,67+1,64+1,64+1,64+1,67+1,18+1,CM
213349,https://sofifa.com/player/213349/gregoire-puel/170002,17.0,2.0,2016-09-20,G. Puel,Grégoire Puel,"RB, RM",66,70,675000.0,2000.0,24,1992-02-20,180,67,1738.0,Le Havre,17.0,Ligue 1,2.0,SUB,20.0,,2015-08-21,2017.0,18,France,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,,,,69.0,39.0,54.0,63.0,63.0,58.0,61,39,57,62,32,60,58,34,49,66,71,67,64,66,68,43,67,67,51,31,64,64,51,43,46,40.0,61,63,71,10,10,8,13,9,,53+1,53+1,53+1,58,56,56,56,58,56+1,56+1,56+1,59+1,57+1,57+1,57+1,59+1,65+1,61+1,61+1,61+1,65+1,65+1,62+1,62+1,62+1,65+1,16+1,RB
213526,https://sofifa.com/player/213526/zakarie-labidi/170002,17.0,2.0,2016-09-20,Z. Labidi,Zakarie Labidi,"LW, CAM, LM, LB",63,75,600000.0,2000.0,21,1995-02-08,178,71,378.0,Brest,17.0,Ligue 1,2.0,SUB,18.0,,2016-07-29,2017.0,18,France,,,,Left,4,3,1,Medium/Medium,Lean (170-185),No,,,,74.0,52.0,58.0,70.0,43.0,59.0,60,47,31,60,56,68,60,57,54,70,74,74,80,57,79,54,61,67,55,58,59,52,55,55,55,51.0,44,39,42,8,14,14,12,9,,56+1,56+1,56+1,63,60,60,60,63,62+1,62+1,62+1,63+1,59+1,59+1,59+1,63+1,57+1,54+1,54+1,54+1,57+1,54+1,48+1,48+1,48+1,54+1,16+1,LW
213556,https://sofifa.com/player/213556/calmon-wergiton-do-rosario/170002,17.0,2.0,2016-09-20,Somália,Calmon Wergiton do Rosário,RM,71,71,1600000.0,20000.0,27,1988-09-28,180,73,1809.0,Toulouse,16.0,Ligue 1,1.0,RM,19.0,,2015-08-07,2019.0,54,Brazil,,,,Right,3,2,1,High/High,Normal (170-185),No,,,Speed Dribbler (AI),81.0,68.0,68.0,69.0,64.0,74.0,73,68,45,70,65,69,67,49,66,67,77,84,74,70,68,72,51,82,71,70,75,64,54,66,62,73.0,62,71,69,11,10,7,8,8,,66+1,66+1,66+1,69,67,67,67,69,68+1,68+1,68+1,70+1,68+1,68+1,68+1,70+1,71,69+1,69+1,69+1,71,70+1,66+1,66+1,66+1,70+1,16+1,RM
213702,https://sofifa.com/player/213702/hervin-ongenda/170002,17.0,2.0,2016-09-20,H. Ongenda,Hervin Scicchitano Ongenda,LW,69,79,1700000.0,30000.0,21,1995-06-24,170,65,73.0,Paris Saint Germain,16.0,Ligue 1,1.0,SUB,35.0,,2013-03-01,2017.0,110,Congo DR,,,,Right,3,3,1,Medium/Medium,Stocky (170-),No,,,,77.0,57.0,61.0,75.0,40.0,56.0,55,61,56,66,55,76,49,38,60,73,79,76,79,70,78,61,66,63,56,43,45,38,67,67,54,62.0,44,34,31,16,14,7,15,9,,65+1,65+1,65+1,69,68,68,68,69,68+1,68+1,68+1,69+1,63+1,63+1,63+1,69+1,55+1,53+1,53+1,53+1,55+1,53+1,48+1,48+1,48+1,53+1,19+1,LW
213817,https://sofifa.com/player/213817/nadjib-baouia/170002,17.0,2.0,2016-09-20,N. Baouia,Nadjib Baouia,"RM, RW",61,65,300000.0,2000.0,24,1992-02-25,169,66,64.0,Lens,17.0,Ligue 1,2.0,RES,36.0,,2015-08-04,2022.0,97,Algeria,,,,Right,3,3,1,Medium/Medium,Normal (170-),No,,,,71.0,43.0,60.0,64.0,43.0,50.0,59,39,47,65,51,63,60,49,61,59,74,68,71,59,87,56,50,49,55,33,41,25,56,56,53,55.0,39,54,57,13,12,12,14,7,,54+1,54+1,54+1,59,57,57,57,59,58+1,58+1,58+1,60+1,56+1,56+1,56+1,60+1,54+1,51+1,51+1,51+1,54+1,53+1,48+1,48+1,48+1,53+1,17+1,RM
213839,https://sofifa.com/player/213839/baptiste-guillaume/170002,17.0,2.0,2016-09-20,B. Guillaume,Baptiste Guillaume,ST,69,76,1500000.0,4000.0,21,1995-06-16,189,77,76.0,Strasbourg,17.0,Ligue 1,2.0,LS,9.0,LOSC Lille,,2017.0,7,Belgium,,,,Right,4,2,1,High/High,Lean (185+),No,,,,53.0,66.0,56.0,68.0,25.0,66.0,58,68,72,68,58,68,36,29,51,71,67,42,68,62,56,72,65,56,77,58,49,19,73,50,59,48.0,20,18,22,13,10,8,12,7,,68+1,68+1,68+1,64,66,66,66,64,64+1,64+1,64+1,63+1,58+1,58+1,58+1,63+1,45+1,45+1,45+1,45+1,45+1,43+1,41+1,41+1,41+1,43+1,16+1,ST
213841,https://sofifa.com/player/213841/victor-lekhal/170002,17.0,2.0,2016-09-20,V. Lekhal,Victor Lekhal,CM,59,66,220000.0,2000.0,22,1994-02-27,187,72,1738.0,Le Havre,17.0,Ligue 1,2.0,SUB,22.0,,2013-05-24,2017.0,18,France,,,,Left,2,2,1,Medium/Medium,Lean (185+),No,,,,71.0,33.0,57.0,54.0,62.0,69.0,46,26,60,64,27,45,36,35,66,62,73,69,72,51,57,43,81,56,76,34,65,62,52,59,45,47.0,62,61,62,9,16,9,15,8,,50+1,50+1,50+1,53,52,52,52,53,55+1,55+1,55+1,55+1,58+1,58+1,58+1,55+1,59+1,62+1,62+1,62+1,59+1,60+1,64+1,64+1,64+1,60+1,16+1,CM
214097,https://sofifa.com/player/214097/benjamin-bourigeaud/170002,17.0,2.0,2016-09-20,B. Bourigeaud,Benjamin Bourigeaud,CM,67,77,1200000.0,5000.0,22,1994-01-14,177,66,64.0,Lens,17.0,Ligue 1,2.0,RCM,29.0,,2013-12-13,2019.0,18,France,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,,,,67.0,59.0,67.0,66.0,55.0,60.0,60,59,50,72,50,65,57,69,68,72,71,64,61,60,65,60,71,62,58,58,60,63,67,65,51,57.0,52,54,51,14,7,15,11,15,,62+1,62+1,62+1,65,65,65,65,65,66+1,66+1,66+1,66+1,66+1,66+1,66+1,66+1,62+1,62+1,62+1,62+1,62+1,60+1,58+1,58+1,58+1,60+1,17+1,CM
214991,https://sofifa.com/player/214991/jessy-pi/170002,17.0,2.0,2016-09-20,J. Pi,Jessy Pi,"CM, CDM",68,73,1100000.0,15000.0,22,1993-09-24,180,74,1809.0,Toulouse,16.0,Ligue 1,1.0,SUB,25.0,,2016-06-29,2020.0,18,France,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,,,,67.0,53.0,65.0,68.0,62.0,64.0,51,46,58,75,48,66,56,55,69,67,66,68,75,70,70,62,53,75,58,59,67,68,54,63,57,59.0,59,64,59,6,13,13,12,11,,60+1,60+1,60+1,63,63,63,63,63,65+1,65+1,65+1,64+1,67+1,67+1,67+1,64+1,65+1,67+1,67+1,67+1,65+1,65+1,63+1,63+1,63+1,65+1,17+1,CM
215223,https://sofifa.com/player/215223/walter-benitez/170002,17.0,2.0,2016-09-20,W. Benítez,Walter Daniel Benítez,GK,70,79,1800000.0,15000.0,23,1993-01-19,192,94,72.0,Nice,16.0,Ligue 1,1.0,RES,40.0,,2016-06-29,2022.0,52,Argentina,,,,Right,2,1,1,Medium/Medium,Normal (185+),No,,,Cautious With Crosses,,,,,,,12,14,13,26,13,15,19,17,27,14,44,46,36,67,40,25,57,42,80,14,19,21,18,44,25,28.0,19,20,17,70,68,65,68,72,45.0,27+1,27+1,27+1,26,27,27,27,26,28+1,28+1,28+1,27+1,29+1,29+1,29+1,27+1,27+1,29+1,29+1,29+1,27+1,27+1,29+1,29+1,29+1,27+1,69+1,GK
215245,https://sofifa.com/player/215245/adrien-hunou/170002,17.0,2.0,2016-09-20,A. Hunou,Adrien Hunou,"CDM, CM, LM, CAM",66,74,800000.0,9000.0,22,1994-01-19,176,62,74.0,Rennes,16.0,Ligue 1,1.0,RES,23.0,,2013-05-01,2017.0,18,France,,,,Right,3,3,1,Medium/Medium,Lean (170-185),No,,,,73.0,63.0,70.0,73.0,54.0,64.0,69,65,53,73,56,72,66,53,74,73,72,73,79,65,75,65,60,72,58,59,69,63,63,68,52,49.0,49,57,43,8,7,13,8,8,,65+1,65+1,65+1,69,68,68,68,69,70+1,70+1,70+1,70+1,69+1,69+1,69+1,70+1,64+1,65+1,65+1,65+1,64+1,62+1,58+1,58+1,58+1,62+1,14+1,CDM
215334,https://sofifa.com/player/215334/guido-carrillo/170002,17.0,2.0,2016-09-20,G. Carrillo,Guido Marcelo Carrillo,ST,72,77,2800000.0,30000.0,25,1991-05-25,191,87,69.0,Monaco,16.0,Ligue 1,1.0,SUB,11.0,,2015-06-20,2020.0,52,Argentina,,,,Right,3,2,1,Medium/Medium,Normal (185+),No,,,Power Header,65.0,73.0,52.0,67.0,35.0,75.0,34,73,76,61,75,67,46,36,57,68,65,65,67,68,63,74,69,72,82,71,64,34,74,55,77,53.0,32,29,26,10,11,6,9,12,,71+1,71+1,71+1,64,68,68,68,64,65+1,65+1,65+1,63+1,61+1,61+1,61+1,63+1,49+1,51+1,51+1,51+1,49+1,48+1,49+1,49+1,49+1,48+1,17+1,ST
215379,https://sofifa.com/player/215379/chris-philipps/170002,17.0,2.0,2016-09-20,C. Philipps,Chris Philipps,"CDM, CB",60,70,275000.0,3000.0,22,1994-03-08,182,80,68.0,Metz,16.0,Ligue 1,1.0,RES,23.0,,2013-07-01,2018.0,31,Luxembourg,,,,Right,3,2,1,Low/Medium,Normal (170-185),No,,,,54.0,26.0,42.0,42.0,64.0,68.0,26,19,65,57,23,30,27,24,48,53,55,53,49,55,59,40,72,70,70,25,57,61,27,36,39,38.0,62,68,61,12,9,11,12,8,,42+1,42+1,42+1,40,40,40,40,40,42+1,42+1,42+1,43+1,48+1,48+1,48+1,43+1,55+1,59+1,59+1,59+1,55+1,57+1,63+1,63+1,63+1,57+1,15+1,CDM
215380,https://sofifa.com/player/215380/guido-milan/170002,17.0,2.0,2016-09-20,G. Milan,Guido Leonardo Milán,CB,71,71,1300000.0,15000.0,28,1987-07-03,193,92,68.0,Metz,16.0,Ligue 1,1.0,RCB,5.0,,2012-07-01,2018.0,52,Argentina,,,,Right,3,2,1,Medium/Medium,Normal (185+),No,,#Strength,,41.0,28.0,41.0,32.0,73.0,79.0,26,23,73,59,32,14,27,20,35,49,34,46,48,56,44,40,48,72,91,27,63,72,22,37,40,47.0,73,75,67,15,12,15,14,7,,41+1,41+1,41+1,35,37,37,37,35,38+1,38+1,38+1,38+1,46+1,46+1,46+1,38+1,56+1,62+1,62+1,62+1,56+1,60+1,70+1,70+1,70+1,60+1,17+1,CB
215383,https://sofifa.com/player/215383/abdallah-ndour/170002,17.0,2.0,2016-09-20,A. Ndour,Abdallah Ndour,"LB, CB",59,70,240000.0,1000.0,22,1993-12-20,186,70,76.0,Strasbourg,17.0,Ligue 1,2.0,LB,3.0,,2015-07-11,2018.0,136,Senegal,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,,,,75.0,26.0,51.0,58.0,54.0,63.0,61,23,58,60,30,53,28,27,56,63,77,74,68,47,62,34,70,56,71,20,50,44,37,34,38,37.0,50,59,64,12,9,12,6,14,,46+1,46+1,46+1,52,48,48,48,52,50+1,50+1,50+1,54+1,50+1,50+1,50+1,54+1,58+1,55+1,55+1,55+1,58+1,58+1,57+1,57+1,57+1,58+1,14+1,LB
215390,https://sofifa.com/player/215390/danilson-da-cruz/170002,17.0,2.0,2016-09-20,Danilson da Cruz,Danilson da Cruz Gomes,CDM,63,63,240000.0,2000.0,30,1986-06-28,188,85,379.0,Stade de Reims,17.0,Ligue 1,2.0,RDM,8.0,,2016-07-11,2018.0,18,France,,,,Right,3,3,1,Low/High,Stocky (185+),No,,,,58.0,56.0,54.0,48.0,61.0,80.0,48,49,59,63,35,40,40,40,58,56,61,55,56,57,48,81,57,78,85,58,75,60,42,50,40,50.0,64,62,54,15,9,16,13,9,,56+1,56+1,56+1,51,53,53,53,51,53+1,53+1,53+1,53+1,57+1,57+1,57+1,53+1,59+1,62+1,62+1,62+1,59+1,59+1,63,63,63,59+1,17+1,CDM
215410,https://sofifa.com/player/215410/brendan-chardonnet/170002,17.0,2.0,2016-09-20,B. Chardonnet,Brendan Chardonnet,"CB, RB",65,78,900000.0,2000.0,21,1994-12-22,181,74,378.0,Brest,17.0,Ligue 1,2.0,RCB,5.0,,2013-05-01,2017.0,18,France,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,,,,73.0,33.0,46.0,51.0,65.0,68.0,38,24,64,56,33,45,28,35,54,55,71,75,56,55,70,49,81,63,75,32,54,60,32,38,53,51.0,67,68,62,10,14,10,11,13,,48+1,48+1,48+1,47,47,47,47,47,47+1,47+1,47+1,50+1,51+1,51+1,51+1,50+1,59+1,59+1,59+1,59+1,59+1,61+1,64+1,64+1,64+1,61+1,17+1,CB
215434,https://sofifa.com/player/215434/alexis-busin/170002,17.0,2.0,2016-09-20,A. Busin,Alexis Busin,"RW, LW, RM",64,75,750000.0,3000.0,20,1995-09-07,176,64,1815.0,Clermont,17.0,Ligue 1,2.0,RW,19.0,AS Nancy Lorraine,,2017.0,18,France,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,,,,76.0,58.0,57.0,67.0,33.0,43.0,63,60,47,61,47,67,51,46,51,65,75,76,73,56,78,59,41,53,39,54,41,23,63,51,59,48.0,32,35,32,9,16,10,8,9,,60+1,60+1,60+1,64,62,62,62,64,61+1,61+1,61+1,63+1,55+1,55+1,55+1,63+1,50+1,45+1,45+1,45+1,50+1,48+1,39+1,39+1,39+1,48+1,15+1,RW
215698,https://sofifa.com/player/215698/mike-maignan/170002,17.0,2.0,2016-09-20,M. Maignan,Mike Maignan,GK,67,77,1000000.0,10000.0,20,1995-07-03,187,80,65.0,Lille,16.0,Ligue 1,1.0,SUB,16.0,,2015-08-18,2020.0,18,France,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,,,,,,,,,,18,13,17,33,16,22,14,16,19,24,44,43,39,64,55,19,68,24,72,20,17,24,14,42,15,27.0,17,12,19,69,65,63,65,69,43.0,27+1,27+1,27+1,29,28,28,28,29,30+1,30+1,30+1,29+1,29+1,29+1,29+1,29+1,27+1,28+1,28+1,28+1,27+1,27+1,28+1,28+1,28+1,27+1,66+1,GK
215792,https://sofifa.com/player/215792/jemerson-de-jesus-nascimento/170002,17.0,2.0,2016-09-20,Jemerson,Jemerson de Jesus Nascimento,CB,77,83,8000000.0,40000.0,23,1992-08-24,184,77,69.0,Monaco,16.0,Ligue 1,1.0,RCB,5.0,,2016-01-31,2020.0,54,Brazil,,,,Right,2,2,1,Medium/Medium,Lean (170-185),No,,,,67.0,32.0,48.0,55.0,79.0,73.0,30,23,78,70,31,50,26,26,60,56,70,65,64,72,58,45,83,63,77,35,72,79,26,30,54,63.0,77,80,78,7,15,9,13,10,,50+1,50+1,50+1,48,48,48,48,48,50+1,50+1,50+1,51+1,56+1,56+1,56+1,51+1,66+1,70+1,70+1,70+1,66+1,69+1,76+1,76+1,76+1,69+1,18+1,CB
215798,https://sofifa.com/player/215798/maxwel-cornet/170002,17.0,2.0,2016-09-20,M. Cornet,Gnaly Maxwel Cornet,"LW, RW, ST",75,85,6000000.0,20000.0,19,1996-09-27,179,69,66.0,Olympique Lyonnais,16.0,Ligue 1,1.0,LW,27.0,,2015-01-16,2021.0,18,France,,,,Left,4,3,1,High/High,Normal (170-185),No,,,"Beat Offside Trap, Speed Dribbler (AI)",86.0,73.0,64.0,78.0,22.0,67.0,66,77,68,69,68,78,72,52,48,79,86,86,82,68,78,74,71,72,70,67,52,18,74,65,70,70.0,13,20,14,16,13,8,12,9,,75+1,75+1,75+1,75,75,75,75,75,73+1,73+1,73+1,73+1,63+1,63+1,63+1,73+1,52+1,46+1,46+1,46+1,52+1,48+1,40+1,40+1,40+1,48+1,18+1,LW
215969,https://sofifa.com/player/215969/laurent-dos-santos/170002,17.0,2.0,2016-09-20,L. Dos Santos,Laurent Dos Santos,LB,64,69,500000.0,2000.0,23,1993-03-21,177,70,76.0,Strasbourg,17.0,Ligue 1,2.0,SUB,20.0,,2016-07-18,2018.0,18,France,,,,Right,2,2,1,Medium/Medium,Normal (170-185),No,,,,59.0,44.0,62.0,62.0,65.0,50.0,64,42,54,72,38,62,41,42,68,63,57,61,61,57,72,54,64,54,41,40,65,61,44,47,46,41.0,67,66,70,15,13,9,9,12,,52+1,52+1,52+1,57,55,55,55,57,57+1,57+1,57+1,59+1,60+1,60+1,60+1,59+1,63+1,63+1,63+1,63+1,63+1,63+1,62+1,62+1,62+1,63+1,17+1,LB
216229,https://sofifa.com/player/216229/remy-dugimont/170002,17.0,2.0,2016-09-20,R. Dugimont,Rémy Dugimont,"CAM, RM, LM, LW",69,69,950000.0,5000.0,30,1986-06-01,182,76,1815.0,Clermont,17.0,Ligue 1,2.0,LW,21.0,,2013-07-01,2017.0,18,France,,,,Right,3,3,1,High/Low,Lean (170-185),No,,,Beat Offside Trap,69.0,74.0,66.0,69.0,34.0,71.0,66,74,72,68,65,68,67,66,63,72,68,70,71,56,60,76,67,65,76,74,68,37,74,62,70,67.0,28,29,26,6,7,11,12,12,,71-2,71-2,71-2,69,69,69,69,69,68+1,68+1,68+1,68+1,63+1,63+1,63+1,68+1,53+1,52+1,52+1,52+1,53+1,50+1,48+1,48+1,48+1,50+1,14+1,CAM
216482,https://sofifa.com/player/216482/bryan-pele/170002,17.0,2.0,2016-09-20,B. Pelé,Bryan Pelé,"RM, LW",67,72,950000.0,5000.0,24,1992-03-25,169,65,378.0,Brest,17.0,Ligue 1,2.0,LW,11.0,,2015-01-29,2017.0,18,France,,,,Right,2,2,1,Medium/Medium,Normal (170-),No,,,,77.0,55.0,64.0,70.0,36.0,45.0,68,54,49,67,48,69,60,42,62,67,74,80,76,63,86,62,49,48,49,43,31,36,68,65,68,59.0,36,33,29,7,11,8,16,12,,61+1,61+1,61+1,66,65,65,65,66,65+1,65+1,65+1,66+1,60+1,60+1,60+1,66+1,53+1,49+1,49+1,49+1,53+1,51+1,42+1,42+1,42+1,51+1,17+1,RM
216643,https://sofifa.com/player/216643/leo-dubois/170002,17.0,2.0,2016-09-20,L. Dubois,Léo Dubois,"RB, LB",71,80,2200000.0,15000.0,21,1994-09-14,178,65,71.0,Nantes,16.0,Ligue 1,1.0,RB,15.0,,2013-07-01,2018.0,18,France,,,,Right,4,2,1,Low/Medium,Lean (170-185),No,,,,71.0,43.0,58.0,69.0,69.0,62.0,72,38,47,67,36,66,46,46,54,71,72,71,75,64,73,57,57,72,59,40,60,68,45,38,52,49.0,71,74,74,13,8,8,9,16,,55+1,55+1,55+1,61,57,57,57,61,58+1,58+1,58+1,62+1,60+1,60+1,60+1,62+1,70+1,66+1,66+1,66+1,70+1,70+1,66+1,66+1,66+1,70+1,17+1,RB
216646,https://sofifa.com/player/216646/najib-gandi/170002,17.0,2.0,2016-09-20,N. Gandi,Najib Gandi,RW,60,65,250000.0,4000.0,22,1994-06-23,188,71,71.0,Nantes,16.0,Ligue 1,1.0,RES,34.0,,2016-06-13,2017.0,18,France,,,,Right,3,3,1,Medium/Low,Lean (185+),No,,,"Selfish, Speed Dribbler (AI)",71.0,58.0,51.0,65.0,29.0,48.0,52,61,36,50,54,66,48,46,51,65,74,69,70,50,52,62,46,45,56,50,30,22,54,53,64,52.0,27,33,33,11,7,8,8,10,,57+1,57+1,57+1,60,59,59,59,60,58+1,58+1,58+1,58+1,52+1,52+1,52+1,58+1,45+1,42+1,42+1,42+1,45+1,43+1,37+1,37+1,37+1,43+1,13+1,RW
